id,stemmed
1353,"['dasar', 'data', 'sumber', 'gaikindo', 'kompas', 'detikoto', 'kendara', 'kompatibel', 'bbm', 'etanol', 'mobil', 'bensin', 'produksi', 'risiko', 'korosi', 'komponen', 'karet', 'plastik', 'sepeda', 'motor', 'lawas', 'karburator']"
1354,"['daftar', 'kendara', 'bahan', 'bakar', 'campur', 'etanol']"
1355,"['nyerah', 'paksa', 'jual', 'bbm', 'etanol', 'pasok', 'non', 'etanol']"
1356,"['jakarta', 'cnbc', 'indonesia', 'dewan', 'energi', 'nasional', 'den', 'gandeng', 'sektor', 'manufaktur', 'rencana', 'bijak', 'tingkat', 'campur', 'etanol', 'bahan', 'bakar', 'minyak', 'bbm', 'jenis', 'bensin', 'implementasi', 'campur', 'etanol', 'bensin', 'indonesia']"
1357,"['tenang', 'jenis', 'kendara', 'aman', 'pakai', 'bbm', 'campur', 'etanol']"
1358,"['henti', 'bbm', 'campur', 'etanol', 'rakyat', 'kasi', 'enak']"
1359,"['ajak', 'bahlil', 'turing', 'motor', 'trus', 'isi', 'bbm', 'bareng', 'campur', 'etanol', 'tsb', 'biar', 'rasa', 'motor', 'mogok', 'jalan', 'biar', 'tau', 'akibat', 'etanol', 'mesin', 'motor']"
1360,"['pertamina', 'buka', 'bengkel', 'gratis', 'motor', 'brebet', 'lucu', 'udah', 'salah', 'bbm', 'nya', 'mesin', 'motor', 'bijak', 'campur', 'etanol', 'paksa', 'bahlil', 'bbm', 'hijau', 'motor', 'batuk', 'batuk']"
1361,"['bbm', 'plat', 'merah', 'studi', 'banding', 'tangki', 'kendara', 'campur', 'bensin', 'swasta', 'etanol', 'etanol', 'kwalitas', 'sumber']"
1362,"['pertamina', 'sedia', 'bahan', 'bakar', 'tanggung', 'kualitas', 'produk', 'beri', 'informasi', 'kompatibilitas', 'risiko', 'korosi', 'etanol', 'kendara', 'perintah', 'regulasi', 'biofuel', 'andil', 'transisi', 'tahap', 'minim', 'dampak']"
1363,"['nyinyir', 'etanol', 'bbm', 'shell', 'vivo', 'pakai', 'etanol', 'etanol', 'racun', 'mesin', 'bikin', 'bakar', 'bersih', 'emisi', 'rendah', 'ramah', 'lingkung']"
1364,"['tahun', 'kalo', 'ganti', 'busi', 'kondisi', 'khusus', 'gara', 'bbm', 'kwkkwkwwk']"
1365,"['campur', 'bbm', 'etanol', 'aman', 'mesin', 'kendara', 'modern', 'tingkat', 'angka', 'oktan', 'kurang', 'emisi', 'rusak', 'komponen', 'rancang', 'kompatibel', 'etanol', 'milik', 'nilai', 'energi', 'rendah', 'konsumsi', 'bahan', 'bakar']"
1366,"['bbm', 'campur', 'etanol']"
1367,"['org', 'ngotot', 'bisnis', 'balik', 'bahan', 'dasar', 'etanol']"
1368,"['kurang', 'emisi', 'solusi', 'babat', 'hutan', 'proyek', 'food', 'estate', 'mantap', 'siap', 'kendara', 'terima', 'etanol', 'kendara', 'baik', 'bbm', 'nya', 'kandung', 'etanol', 'digimanain', 'teuing']"
1369,"['buku', 'tunjuk', 'kendara', 'larang', 'bbm', 'kandung', 'etanol', 'bilang', 'cari', 'proyek', 'tebu', 'jagung', 'singkong', 'udah', 'tuh', 'pasok', 'gede', 'nanam', 'skarang']"
1370,"['lihat', 'berita', 'ape', 'gimana', 'bang', 'tempat', 'dah', 'orang', 'kena', 'habis', 'isi', 'bbm', 'motor', 'langsung', 'bunyi', 'pas', 'cek', 'kandung', 'bbm', 'nya', 'etanol', 'searching', 'napa']"
1371,"['bbm', 'etanol', 'langkah', 'hijau', 'energi', 'indonesia', 'kualitas', 'transparansi', 'edukasi', 'jalan', 'imbang', 'memang', 'aja', 'kunci', 'sukses', 'yuk', 'cek', 'infografis', 'biar', 'transisi', 'energi', 'wacana']"
1372,"['dalih', 'mandiri', 'energi', 'perintah', 'dorong', 'bijak', 'mandatory', 'bioetanol', 'butuh', 'pasok', 'bahan', 'baku', 'bijak', 'hutan', 'papua', 'ancam', 'babat', 'habis', 'ladang', 'tebu', 'bahan', 'baku', 'etanol']"
1373,"['terap', 'bbm', 'etanol', 'sumber', 'ampas', 'tebu', 'jagung']"
1374,"['bikin', 'bijak', 'etanol', 'integrasi', 'industri', 'otomotif', 'biar', 'mesin', 'motor', 'indonesia', 'siap', 'spek', 'bbm', 'kemen', 'esdm', 'koordinasi', 'kemenperin', 'skrng', 'mesin', 'motor', 'rusak', 'sifat', 'etanol', 'korosif']"
1375,"['cocok', 'bijak', 'motor', 'indonesia', 'ahli', 'itb', 'ethanol', 'sifat', 'higroskopis', 'tingkat', 'kadar', 'air', 'bensin', 'nya', 'ngeluh', 'ditab', 'bensin', 'air', 'motor', 'rusak']"
1376,"['muncul', 'saing', 'bbm', 'etanol', 'bobibos', 'kualitas', 'ron']"
1377,"['perintah', 'tegas', 'bahan', 'baku', 'bbm', 'etanol', 'ganggu', 'pangan']"
1378,"['ganti', 'busi', 'rap', 'ecu', 'bikin', 'boros', 'kalo', 'gaada', 'rap', 'coba', 'ganti', 'injektor', 'debit', 'rada', 'gede', 'bbm', 'campur', 'etanol', 'bikin', 'bakar', 'lean', 'ruang', 'bakar', 'panas', 'indikasi', 'brebet', 'busi', 'putih', 'cpt', 'mati']"
1379,"['etanol', 'sifat', 'higroskopis', 'tarik', 'air', 'kadar', 'air', 'sebab', 'karat', 'tangki', 'salur', 'bahan', 'bakar', 'logam', 'pompa', 'bahan', 'bakar', 'injektor', 'gasket', 'karet', 'mesin', 'rusak', 'akibat', 'sistem', 'bahan', 'bakar', 'aus']"
1380,"['karat', 'segitu', 'muncul', 'minggu', 'potensi', 'karat', 'isi', 'bbm', 'campur', 'etanol', 'kalo', 'motor', 'dipake', 'kalo', 'dipake', 'mah', 'aman', 'aja']"
1381,"['berani', 'jamin', 'hoax', 'bbm', 'kalo', 'kualitas', 'tangki', 'motor', 'emang', 'kyk', 'gacha', 'aja', 'masuk', 'air', 'cuci', 'steam', 'tangki', 'simpan', 'spbu', 'kontaminasi', 'air', 'air', 'sisa', 'pressure', 'tes', 'kering', 'sempurna']"
1382,"['bbm', 'campur', 'etanol', 'perintah', 'siap', 'bahan', 'baku']"
1383,"['pertamina', 'etanol', 'sifat', 'higroskopis', 'serap', 'air', 'udara', 'sebab', 'korosi', 'tangki', 'bahan', 'bakar', 'pompa', 'kendara', 'lindung', 'khusus', 'karat', 'sumbat', 'filter', 'ganggu', 'alir', 'bensin']"
1384,"['menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'bahlil', 'lahadalia', 'perintah', 'rencana', 'terap', 'bahan', 'bakar', 'campur', 'etanol', 'campur', 'bahan', 'bakar', 'minyak', 'bbm', 'persen', 'etanol', 'sumber', 'tebu', 'jagung', 'singkong', 'bahlil']"
1385,"['viral', 'berita', 'medsos', 'jatim', 'kasus', 'sidak', 'tes', 'bbm', 'pom', 'bensin', 'ktnya', 'ditemuin', 'campur', 'air', 'tank', 'pom', 'brebet', 'campur', 'unsur', 'etanol', 'bensin', 'cocok', 'sistem', 'bakar', 'mesin']"
1386,"['bahlil', 'hujat', 'minum', 'wine', 'harga', 'juta', 'botol', 'rusak', 'alam', 'raja', 'ampat', 'tambang', 'campur', 'bbm', 'dngn', 'etanol', 'harus', 'ecer', 'lpg', 'beli', 'pertamina', 'lngsung', 'sama', 'dngn', 'mulia', 'rasulullah', 'hujat', 'bawa', 'ajar', 'islam', 'matane', 'picek', 'silite', 'dobol']"
1387,"['esdm', 'pasti', 'mobil', 'aman', 'bbm', 'campur', 'etanol', 'esdm', 'kebijakanmandatori', 'kendara', 'penggunaanetanol', 'bitvonline']"
1388,"['tri', 'esdm', 'bahlil', 'bin', 'sontoloyo', 'bhw', 'bbm', 'amrk', 'pakai', 'etanol', 'rkyt', 'ind', 'bahlil', 'sontoloyo', 'ecek', 'amrk', 'lsg', 'hsl', 'bbm', 'etanol', 'air', 'amrk', 'tolol', 'bahlil', 'tolol']"
1389,"['cemas', 'kendara', 'pabrikan', 'aman', 'pakai', 'bbm', 'etanol']"
1390,"['etanol', 'kendara', 'edar', 'desain', 'konsumsi', 'bbm', 'campur', 'etanol', 'letak', 'anjing', 'perintah', 'bahlil', 'ngasih', 'bijak', 'enak', 'udel', 'tampa', 'tai', 'lapang']"
1391,"['imo', 'bbm', 'udah', 'bikin', 'mesin', 'motor', 'korosi', 'beat', 'karbu', 'bocor', 'tangki', 'grgr', 'bensin', 'etanol', 'campur', 'persentase', 'lbh', 'otomatis', 'mudah', 'uap', 'lbh', 'mudah', 'korosi', 'bahlil', 'ngerti', 'ginian', 'gas']"
1392,"['karat', 'kualitas', 'bahan', 'tangki', 'motor', 'emang', 'ampas', 'masuk', 'air', 'cuci', 'steam', 'bbm', 'campur', 'air', 'hubung', 'bbm', 'campur', 'etanol']"
1393,"['tangki', 'karat', 'bijak', 'etanol', 'pertamina', 'ganti', 'filter', 'bbm', 'bbm', 'nya', 'kotor', 'keruh', 'ngebuat', 'tangki', 'mudah', 'karat', 'bandingin', 'swasta', 'ron', 'kualitas']"
1394,"['jakarta', 'cnbc', 'indonesia', 'perintah', 'bijak', 'guna', 'bahan', 'bakar', 'minyak', 'bbm', 'jenis', 'bensin', 'campur', 'etanol', 'tanggap', 'astra', 'daihatsu', 'motor', 'adm', 'kendara', 'adaptasi']"
1395,"['menteri', 'atr', 'bpn', 'siap', 'lahan', 'tanam', 'tebu', 'singkong', 'hasil', 'bahan', 'etanol', 'bbm', 'tni', 'ada', 'lahan', 'kebun', 'bahan', 'mbg']"
1396,"['negara', 'usaha', 'swasembada', 'pangan', 'ntar', 'butuh', 'etanol', 'bensin', 'gimana', 'impor', 'ujung', 'ujung', 'bahan', 'bikin', 'etanol', 'aja', 'cari', 'celah', 'impor']"
1397,"['menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'bahlil', 'lahadalia', 'riak', 'hoaks', 'bicara', 'acara', 'buka', 'tanwir', 'xxxiii', 'ikat', 'mahasiswa', 'muhammadiyah', 'imm', 'rabu', 'bahlil', 'bahan', 'bakar', 'minyak', 'bbm', 'campur', 'den', 'etanol']"
1398,"['aja', 'pertamax', 'pertalite', 'etanol', 'solusi', 'ganti', 'busi', 'ganti', 'bbm', 'gaada', 'etanol', 'rap', 'ecunya', 'bikin', 'rada', 'boros', 'dikit']"
1399,"['bbm', 'bensin', 'etanol', 'air', 'air', 'tambah', 'bensin', 'etanol', 'reaksi', 'air', 'pesiden']"
1400,"['iya', 'alam', 'aneh', 'turut', 'etanol', 'pakai', 'bbm', 'swasta', 'awet', 'bener', 'banding', 'pertamina']"
1401,"['bbm', 'campur', 'etanol', 'dewan', 'energi', 'ingat']"
1402,"['sebab', 'utama', 'etanol', 'bbm', 'kurang', 'tenaga', 'mesin', 'energi', 'rendah', 'jarang', 'bikin', 'hilang', 'tenaga', 'total', 'tanjak', 'mekanik', 'rem', 'jalan', 'licin', 'indonesia']"
1403,"['pngn', 'etanol', 'campur', 'pertalite', 'jdi', 'sprti', 'lha', 'koq', 'mlh', 'campur', 'air', 'orang', 'paham', 'klo', 'bbm', 'campur', 'air', 'psti', 'brebet']"
1404,"['pecat', 'aja', 'kader', 'orang', 'benalu', 'kader', 'bunglon', 'neng', 'lompat', 'partai', 'dapet', 'lumpat', 'orang', 'dukung', 'bahlul', 'suka', 'nyampur', 'bbm', 'etanol']"
1405,"['klo', 'pnybab', 'boros', 'etanol', 'biang', 'brebet', 'kmungkinan', 'aditif', 'pakai', 'ningkatin', 'performa', 'bbm', 'naikin', 'oktan', 'mkn', 'riset', 'aditif', 'pakai', 'sifat', 'korosif', 'thd', 'tangki', 'endap', 'kerak', 'tangki', 'jdnya', 'kotor', 'lepas', 'dna', 'nyumbat', 'salut', 'bbm']"
1406,"['campur', 'air', 'etanol', 'mas', 'larut', 'aditif', 'bbm', 'tsbt', 'sifat', 'korisif', 'tangki', 'bensin', 'endap', 'kerak', 'tangki', 'nyumbat', 'salur', 'injeksi']"
1407,"['berita', 'uda', 'bilang', 'beli', 'pertamina', 'bbm', 'murni', 'beli', 'bbm', 'uda', 'oplos', 'etanol']"
1408,"['jual', 'bbm', 'etanol', 'harga', 'naik', 'etanol', 'laku', 'pertamina', 'monopoli', 'pasar', 'singkir', 'saing', 'trus', 'naikin', 'harga']"
1409,"['rosul', 'oplos', 'bbm', 'etanol']"
1410,"['bensin', 'ditambahin', 'etanol', 'pertamina', 'bbm', 'nya', 'udah', 'tambah', 'etanol']"
1411,"['dar', 'maaf', 'campur', 'kendara', 'support', 'gimana', 'maaf', 'bbm', 'campur', 'etanol']"
1412,"['harga', 'turun', 'kasih', 'etanol', 'protes', 'byk', 'protes', 'hrg', 'mahal', 'banding', 'negeri', 'kualitas', 'kalah', 'campur', 'bahan', 'sosialisasi', 'harga', 'konsumen', 'curiga']"
1413,"['bahan', 'dasar', 'nya', 'udah', 'plus', 'etanol']"
1414,"['ide', 'bahlil', 'bbm', 'campur', 'etanol']"
1415,"['etanol', 'murni', 'lab', 'teknis', 'relatif', 'mahal', 'proses', 'suling', 'bioetanol', 'bahan', 'bakar', 'massal', 'limbah', 'tebu', 'molases', 'lokal', 'harga', 'kompetitif', 'subsidi', 'perintah', 'campur', 'pertamina', 'tuju', 'kurang']"
1416,"['harga', 'etanol', 'murni', 'indonesia', 'variasi', 'gantung', 'jenis', 'murni', 'bioetanol', 'bahan', 'bakar', 'oktober', 'rupiah', 'rupiah', 'liter', 'etanol', 'teknis', 'pasar', 'online', 'rupiah', 'rupiah', 'liter', 'harga', 'ubah', 'cek', 'sumber', 'resmi', 'tokopedia', 'situs']"
1417,"['etanol', 'pakai', 'campur', 'bbm', 'denatured', 'alcohol']"
1418,"['tahu', 'harga', 'etanol', 'lbh', 'bensin', 'bbm', 'mahal', 'lbh', 'bagus', 'tank', 'air', 'lubang', 'tap', 'jorok', 'etanol', 'tarik', 'air', 'tsb', 'pisah', 'bensin', 'vol', 'air', 'tambah', 'vol', 'bensin', 'kurang', 'akibat', 'mogok', 'boros']"
1419,"['bbm', 'campur', 'etanol']"
1420,"['oke', 'bang', 'gua', 'kaga', 'sekolah', 'kasih', 'gua', 'insight', 'bbm', 'swasta', 'pengaruh', 'cuman', 'hypercar', 'supercar', 'bahas', 'etanol', 'etanol']"
1421,"['iki', 'bukane', 'nyebokin', 'bahlil', 'perkara', 'bbm', 'etanol', 'goreng', 'partai', 'oposisi', 'neng', 'amerika', 'wae', 'etanol', 'neng', 'brasil', 'ono', 'jenis', 'bahan', 'bakar', 'sing', 'etanol', 'murni']"
1422,"['abis', 'ngisi', 'bensin', 'full', 'tank', 'trs', 'brebet', 'gin', 'tinggal', 'indo', 'etanol', 'bagus', 'kualitas', 'bbm', 'pertamina', 'bagus', 'lil', 'bahlil', 'kualitas', 'pokokknya', 'aja', 'kek', 'tai', 'benerin', 'aja', 'inovasi']"
1423,"['bahlil', 'emang', 'sengaja', 'utus', 'jkw', 'lbp', 'hancur', 'pertamina', 'korupsi', 'harga', 'kilang', 'minyak', 'bakar', 'bbm', 'campur', 'etanol', 'air', 'tuju', 'hancur', 'ekonomi', 'rakyat', 'perintah', 'indonesia']"
1424,"['oke', 'bacot', 'bilang', 'negri', 'udah', 'pake', 'berani', 'adu', 'sampel', 'bbm', 'busuk', 'pertamina', 'ama', 'bbm', 'campur', 'etanol']"
1425,"['etanol', 'sifat', 'hidroskop', 'air', 'tercamput', 'bbm', 'hulu', 'porcessing', 'buruk', 'handling', 'storaging', 'akumulatif', 'inti', 'bodoh', 'oplos', 'bbm', 'pake', 'etanol', 'klo', 'paham', 'kerja', 'kimiawi']"
1426,"['dampak', 'etanol', 'bbm', 'kendara', 'lebih', 'kurang']"
1427,"['negara', 'bbm', 'ethanol', 'luas', 'brasil', 'flex', 'fuel', 'amerika', 'serikat', 'india', 'tiongkok', 'thailand', 'negara', 'eropa', 'prancis', 'jerman', 'swedia', 'vietnam', 'indonesia', 'terap']"
1428,"['teknik', 'mesin', 'nya', 'tau', 'mesin', 'tong', 'ngeluh', 'pakai', 'pertamina', 'bilang', 'pajero', 'beat', 'aman', 'ngeluh', 'tweet', 'fokus', 'nya', 'bbm', 'etanol', 'udah', 'pake']"
1429,"['duga', 'etanol', 'duga', 'bbm', 'pertalite', 'sulfur']"
1430,"['bbm', 'etanol', 'dampak']"
1431,"['rasul', 'ngerusak', 'lingkung', 'rasul', 'nyampur', 'bbm', 'pake', 'etanol']"
1432,"['gara', 'gara', 'etanol', 'energi', 'liter', 'bbm', 'murni', 'liter', 'bbm', 'campur', 'jarak', 'tempuh', 'pendek', 'mbok', 'harga', 'bbm', 'nya', 'rangin', 'kalo', 'harga', 'jarak', 'tempuh', 'pendek', 'boncos']"
1433,"['pribadi', 'udah', 'test', 'jenis', 'bbm', 'pertamina', 'bener', 'pertamax', 'turbo', 'doang', 'itu', 'bener', 'arti', 'gada', 'campur', 'air', 'minim', 'etanol', 'benernya', 'pertamax', 'turbo', 'test', 'selang', 'minggu', 'ron', 'oktan', 'angka', 'bener', 'sesuai', 'klaim']"
1434,"['bbm', 'indonesia', 'pusat', 'oplos', 'etanol', 'makelar', 'impor', 'pertamina', 'daerah', 'oplos', 'minyak', 'sumur', 'ilegal', 'usaha', 'spbu', 'sama', 'giat', 'beking', 'aparat', 'setor', 'pimpin', 'bangsat']"
1435,"['bbm', 'indonesia', 'pusat', 'oplos', 'etanol', 'makelar', 'impor', 'pertamina', 'daerah', 'oplos', 'minyak', 'sumur', 'ilegal', 'usaha', 'spbu', 'sama', 'giat', 'beking', 'aparat', 'setor', 'pimpin', 'bangsat']"
1436,"['alih', 'campur', 'etanol', 'air', 'sisi', 'mesin', 'kendara', 'etanol', 'perintah', 'ruwet', 'indonesia', 'kaya', 'bbm', 'raib', 'mana', 'global', 'saing', 'ciptain', 'kendara', 'bahan', 'bakar', 'hidrogen', 'indonesia', 'sibuk', 'nyusahin', 'rakyat', 'bbm']"
1437,"['lihat', 'video', 'wawali', 'sby', 'sidak', 'keluh', 'pertalite', 'nya', 'bau', 'alkohol', 'duga', 'kandung', 'etanol', 'fixed', 'air', 'pertamina', 'cek', 'spbu', 'jatim', 'bbm', 'duga', 'campur', 'air', 'hasil']"
1438,"['kayak', 'stock', 'jual', 'swasta', 'tahu', 'campur', 'etanol', 'jual', 'lempar', 'spbu', 'merah', 'tapiii', 'storage', 'bbm', 'nya', 'upgrade', 'bbm', 'campur', 'etanol']"
1439,"['pertamina', 'klo', 'bbm', 'kualitas', 'tutup', 'aja', 'kasih', 'bbm', 'asing', 'udah', 'harga', 'mahal', 'kualitas', 'buruk', 'etanol', 'hancur', 'lebur', 'udah', 'gitu', 'bbm', 'impor', 'singapura', 'bangsat', 'sampah']"
1440,"['paksa', 'etanol', 'bbm', 'aja', 'paksa', 'rakyat', 'percaya', 'nikel', 'rebut', 'tanah', 'adat', 'kampung', 'batere', 'listrik', 'batu', 'bara', 'racun', 'kota', 'sya', 'masukin', 'folder', 'teori', 'konspirasi', 'pindahin', 'folder', 'cerita', 'politis']"
1441,"['kandung', 'etanol', 'etanol', 'mudah', 'serap', 'air', 'udara', 'lembab', 'tambah', 'bahan', 'campur', 'etanol', 'tahan', 'campur', 'pisah']"
1442,"['bbm', 'negri', 'pakai', 'etanol']"
1443,"['kendara', 'jual', 'indonesia', 'kompatibel', 'bahan', 'bakar', 'bbm', 'etanol']"
1444,"['etanol', 'campur', 'bbm', 'jiwa', 'penasaran', 'gebu', 'riset', 'mio', 'karbu']"
1445,"['regulasi', 'bahan', 'baku', 'bbm', 'etanol', 'sebenernya', 'dah', 'diterapin', 'etanol', 'ikat', 'air', 'omong', 'omong', 'hasil']"
1446,"['gin', 'bahan', 'etanol', 'jadi', 'campur', 'bbm', 'bikin', 'rusak', 'kendara', 'tipu', 'bahlul', 'asuuu', 'bensin', 'pertalulit', 'celaka', 'buang', 'aja', 'comberan']"
1447,"['nalar', 'aja', 'dahh', 'kalo', 'emang', 'etanol', 'bbm', 'ramah', 'lingkung', 'ngapain', 'hrs', 'campur', 'jual', 'aja', 'ethanol', 'sehh', 'bodoo']"
1448,"['narasi', 'besar', 'turun', 'emisi', 'jagung', 'gula', 'impor', 'gegaya', 'etanol', 'campur', 'bbm']"
1449,"['geely', 'starray', 'resmi', 'luncur', 'indonesia', 'phev', 'jarak', 'pakai', 'bbm']"
1450,"['atur', 'pertamina', 'jual', 'bbm', 'swasta', 'etanol', 'swasta', 'tolak', 'vivo', 'tuju']"
1451,"['presiden', 'prabowo', 'dorong', 'tani', 'pahlawan', 'energi', 'etanol', 'bbm', 'kemandirianenergi']"
1452,"['signifikan', 'fuel', 'pump', 'motor', 'karbu', 'stroke', 'pakai', 'bbm', 'campur', 'etanol', 'pengaruh', 'stroke', 'saran', 'serap', 'lumas', 'bikin', 'kering', 'lumas', 'piston', 'macet']"
1453,"['simpel', 'analisanya', 'min', 'mahal', 'aditif', 'bahan', 'bakar', 'teknologi', 'kualitas', 'bbm', 'aditif', 'sifat', 'etanol', 'sbagian', 'fungsi', 'aditif', 'etanol', 'kmungkinan', 'dipake', 'plat', 'merah', 'sbagai', 'aditif']"
1454,"['simpel', 'analisanya', 'min', 'mahal', 'aditif', 'bahan', 'bakar', 'teknologi', 'kualitas', 'bbm', 'adirifnya', 'sifat', 'etanol', 'sbagian', 'fungsi', 'aditif', 'etanol', 'kmungkinan', 'dipake', 'plat', 'merah', 'sbagai', 'aditif']"
1455,"['barang', 'bbm', 'etanol', 'laku', 'india', 'kanada', 'simak']"
1456,"['jir', 'mah', 'tambah', 'etanol', 'bkin', 'bbmnya', 'reaksi', 'besi', 'pdhl', 'bbm', 'tangki', 'aja', 'ngasilin', 'air', 'segitu', 'banyak', 'bayangin', 'gimana', 'cape', 'mesin', 'build', 'ngeluarin', 'residu', 'gituan', 'busi', 'bakar', 'salur', 'bbmnya', 'sumbat', 'besi']"
1457,"['sobat', 'essentials', 'indonesia', 'milik', 'rencana', 'terap', 'bijak', 'campur', 'biodiesel', 'campur', 'bioetanol', 'langkah', 'klaim', 'upaya', 'kemandirianenergi', 'kurang', 'gantung', 'impor', 'bahan', 'bakar', 'fosil']"
1458,"['bogor', 'spbu', 'akr', 'sedia', 'bbm', 'non', 'subsidi', 'campur', 'etanol']"
1459,"['suruh', 'bahlil', 'mobil', 'nya', 'pake', 'bbm', 'etanol']"
1460,"['tani', 'maju', 'bumi', 'sehat', 'impi', 'kemandirianenergi', 'nyata', 'semenjak', 'bbm', 'pakai', 'etanol']"
1461,"['presiden', 'prabowo', 'dorong', 'tani', 'pahlawan', 'energi', 'etanol', 'bbm', 'kemandirianenergi']"
1462,"['runut', 'nyata', 'spbu', 'swasta', 'batal', 'ambil', 'kuota', 'bbm', 'pertamina', 'kandung', 'etanol', 'amin', 'bahlil', 'guna', 'campur', 'etanol', 'ambil', 'simpul', 'main', 'oplos', 'main', 'drama', 'emg', 'rusak']"
1463,"['spbu', 'beli', 'bbm', 'pertamina', 'sop', 'tank', 'spbu', 'langsung', 'cek', 'kandung', 'bbm', 'bnr', 'campur', 'etanol', 'nya', 'campur', 'adaktif', 'nya', 'sprti', 'air']"
1464,"['etanol', 'temu', 'jenis', 'bbm', 'tindak', 'bawa', 'cair', 'klaim', 'bukti', 'spbu', 'sesat', 'simpul', 'tunggu', 'investigasi', 'resmi', 'bukti']"
1465,"['bahlil', 'suruh', 'minum', 'bbm', 'etanol']"
1466,"['indonesia', 'maju', 'bareng', 'tani', 'bumi', 'etanol', 'bbm', 'langkah', 'cerdas', 'prabowo', 'kemandirianenergi']"
1467,"['bbm', 'aman', 'motor', 'honda', 'ahm']"
1468,"['etanol', 'higroskopik', 'tarik', 'air', 'bbm', 'etanol', 'simpan', 'tangki', 'pom', 'bensin', 'tangki', 'kendara', 'lembab', 'masuk', 'air', 'sengaja', 'etanol', 'tarik', 'air', 'pisah', 'bbm', 'botol', 'amdk', 'video']"
1469,"['untung', 'lempar', 'botol', 'isi', 'pertalite', 'campur', 'air', 'riak', 'hoaks', 'impor', 'solar', 'nasional', 'bahas', 'etanol', 'umm', 'bahlul', 'gapapa', 'suka', 'suara', 'sorak', 'serta', 'langsung', 'gemuruh', 'bahlil', 'singgung', 'rencana', 'perintah', 'dorong', 'guna', 'bahan', 'bakar', 'minyak']"
1470,"['beda', 'etanol', 'analisis', 'emang', 'mahal', 'pure', 'kalo', 'bbm', 'tau']"
1471,"['perintah', 'aku', 'campur', 'etanol', 'shell', 'kawan', 'kawan', 'beli', 'bbm', 'pertamina', 'masak', 'berita', 'ditayangken', 'media', 'gitu', 'msh', 'dasar']"
1472,"['bbm', 'dipakein', 'etanol', 'kayak', 'biar', 'motor', 'mobil', 'orang', 'rusak', 'trus', 'ganti', 'motor', 'mobil', 'listrik', 'paksa', 'biar', 'pindah', 'listrik']"
1473,"['bijak', 'negara', 'bikin', 'susah', 'rakyat', 'lahir', 'ego', 'politik', 'visi', 'ambisius', 'analisis', 'risiko', 'matang', 'etanol', 'campur', 'bbm', 'niat', 'hemat', 'impor', 'ramah', 'lingkung', 'mulia', 'infrastruktur', 'pertamina', 'picu', 'harga', 'rusa']"
1474,"['efek', 'negatif', 'etanol', 'mesin', 'kendara', 'liput', 'korosi', 'komponen', 'logam', 'salur', 'bahan', 'bakar', 'injektor', 'etanol', 'serap', 'air', 'rusa', 'karet', 'plastik', 'fiberglass', 'selang', 'seal', 'sifat', 'larut', 'turun', 'efisiensi']"
1475,"['astra', 'daihatsu', 'motor', 'produk', 'indonesia', 'aman', 'bahan', 'bakar']"
1476,"['ngotot', 'nyampurin', 'etanol', 'bbm', 'resin', 'infrastruktur', 'pertamina', 'maksa', 'orang', 'minum', 'obat', 'cacing', 'demam', 'salah', 'sasar', 'salah', 'timing', 'solusi', 'bukti', 'bijak', 'indonesia', 'lahir', 'ego', 'nalar']"
1477,"['udah', 'pertalite', 'reda', 'sabtu', 'bengkel', 'tuban', 'pantau', 'ramai', 'motor', 'brebet', 'mogok', 'isi', 'bahan', 'bakar', 'ngalamin', 'portaltuban', 'infotuban', 'pertalite', 'etanol']"
1478,"['etanol', 'sifstnya', 'ikat', 'air', 'isi', 'spbu', 'deteksi', 'kandung', 'ari', 'bbm', 'campur', 'etanol', 'lambat', 'laun', 'bbm', 'tangki', 'kendara', 'temu', 'air', 'endap']"
1479,"['bahaya', 'bbm', 'campur', 'etanol', 'bukti', 'video', 'masyarakat', 'percaya', 'nyata', 'menteri', 'esdm', 'etanol', 'campur', 'bbm', 'aman', 'kendara']"
1480,"['bbm', 'etanol', 'solusi', 'indonesia', 'mandiri', 'tani', 'hormat', 'kemandirianenergi']"
1481,"['pilih', 'rakyat', 'kalo', 'kouta', 'impor', 'harga', 'bbm', 'kalo', 'etanol', 'resiko', 'nya', 'kendara', 'motor', 'brebet']"
1482,"['tani', 'harap', 'bijak', 'bbm', 'etanol', 'indonesia', 'kuat', 'energi', 'kemandirianenergi']"
1483,"['aseekk', 'ana', 'kancane', 'gasss', 'kasih', 'bbm', 'etanol', 'yak', 'sajuma', 'motor', 'alim']"
1484,"['pola', 'ngoplos', 'bbm', 'fix', 'laku', 'pertamina', 'rekomendasi', 'bahlil', 'bahlul', 'jgn', 'oplos', 'etanol', 'oplos', 'air', 'video', 'tsb', 'test', 'klu', 'air', 'tsb', 'bkn', 'ethanol', 'air', 'bahlilbahlul']"
1485,"['pertamina', 'patra', 'niaga', 'bahan', 'bakar', 'minyak', 'bbm', 'spbu', 'aman', 'seraya', 'ban', 'duga', 'pertalite', 'oplos', 'sebab', 'motor', 'brebet', 'jawa', 'timur', 'dirut', 'pertamina', 'patra', 'niaga', 'ega', 'legowo', 'putra', 'campur', 'etanol', 'bbm', 'jenis', 'pertalite']"
